time,intensity_800,intensity_1200,intensity_1400
32.12,0.75,2.975,3.375
32.16,0.625,4.465625,3.703125
32.2,0.784375,3.959375,5.046875
32.24,2.675,2.05625,3.03125
32.28,5.865625,2.875,2.375
32.32,2.784375,2.25,2.625
32.36,0.73125,2.75,4.125
32.4,0.875,3.125,2.25
32.44,0.875,2.5,3.125
32.48,0.5,2.125,3
32.52,0.625,1.5,3.75
32.56,0.875,2.125,3
32.6,0.625,2.875,2.5
32.64,0.5,1.875,3.25
32.68,0.75,1.75,3.375
32.72,0.5,2,2.75
32.76,0.5,1.75,3.125
32.8,0.625,2.375,4.125
32.84,0.875,2.75,4.125
32.88,0.875,2,2.875
32.92,1,2.25,3.125
32.96,1,1.5,2.625
33,0.625,4.25,3.375
33.04,0.75,2.25,3
33.08,0.625,2,2.5
33.12,1,2.625,2.75
33.16,0.5,2.5,2.375
33.2,1,3.25,2.375
33.24,0,2.75,2.125
33.28,1.125,2.375,3.875
33.32,1.5,3.1125,2.6875
33.36,0.75,4.334375,3.421875
33.4,1.125,5.646875,4.734375
33.44,1.0875,2.7375,4.0625
33.48,3.909375,2.2375,2.6875
33.52,6.346875,2.625,3.625
33.56,3.2125,2,3.125
33.6,1.3375,3.125,2.875
33.64,1.25,2.25,2.125
33.68,1.125,2.25,2
33.72,0.625,1.875,2.75
33.76,0.125,3,3.125
33.8,0.875,1.5,2.875
33.84,0.75,2.75,2.5
33.88,0.25,1.5,2.875
33.92,0.25,1.625,2.125
33.96,0.625,2.125,3.875
34,1.125,3.125,2.625
34.04,1.25,1.625,2.375
34.08,0.875,2.25,3.625
34.12,0.625,2.875,2.625
34.16,0.5,3.75,2.375
34.2,0.375,2.125,2
34.24,0.875,2.375,2
34.28,0.5,2.75,3
34.32,0.75,2.125,2.875
34.36,1,2.375,2.5
34.4,0.375,2.25,2.875
34.44,0.75,1.5,3.25
34.48,0.375,2.75,2.875
34.52,0.5,2.625,3.625
34.56,0.875,1.625,2.625
34.6,1.25,2.71875,2.34375
34.64,0.75,4.171875,3.234375
34.68,1.375,3.746875,5.109375
34.72,2.09375,2.6,2.875
34.76,5.546875,3.125,3
34.8,3.896875,3.125,3.625
34.84,1.55,2,2.375
34.88,0.625,2.5,1.625
34.92,0.625,1.625,3.375
34.96,1,2.125,2.875
35,0.5,3.125,2.75
35.04,1.125,2.625,3.125
35.08,1,2,2.125
35.12,1.375,2.125,2.375
35.16,0.5,2.5,2.875
35.2,0.625,2,2.125
35.24,0.875,2.375,1.875
35.28,0.5,2.75,3.375
35.32,0.875,3.125,3.5
35.36,0.375,2.625,2.5
35.4,1.125,2.375,3.75
35.44,1,2.125,2.875
35.48,1.125,3.25,2.625
35.52,0.875,2.5,2.5
35.56,0.375,2.5,4.125
35.6,0.75,1.625,3
35.64,0.375,2,2.875
35.68,0.75,1.875,2
35.72,0.75,2.5,2.5
35.76,0.75,3.25,2.75
35.8,0.625,3.375,2.375
35.84,0.25,2.884375,3.671875
35.88,0.25,4.8,3.25
35.92,0.375,5.25,3.5
35.96,2.059375,2.39375,2.21875
36,6.525,2.625,3.25
36.04,5,1.75,3.25
36.08,1.49375,3.125,3.375
36.12,0.875,2,2.25
36.16,0.875,2.75,3.625
36.2,0.5,2.25,3.125
36.24,0.5,3.25,2.625
36.28,0.875,2.125,3.125
36.32,0.25,2,3.125
36.36,0.625,2.875,2.75
36.4,0.75,1.75,2
36.44,0.875,3.625,4.75
36.48,1.375,1.625,2.625
36.52,0.75,2.5,3.125
36.56,1.125,2.625,3.875
36.6,1.125,2,3.625
36.64,0.625,2.375,3.125
36.68,0.625,1.5,2.625
36.72,1.125,2.625,2.25
36.76,1.5,2.25,2.875
36.8,0.75,2.125,3.25
36.84,0.875,2.5,2.625
36.88,0.125,2.5,2.625
36.92,0.875,1.375,2.5
36.96,0.5,2.75,2.375
37,1,2.75,2.125
37.04,1,2.875,2.625
37.08,0.375,2.99375,3.84375
37.12,1.375,5.003125,4.015625
37.16,0.875,4.290625,3.703125
37.2,1.66875,1.571875,2.859375
37.24,5.478125,2.25,2.625
37.28,5.090625,1.625,3.25
37.32,0.996875,2.25,2.25
37.36,1,1.5,5.25
37.4,0.875,2.875,3.375
37.44,1.125,2,3
37.48,0.875,2.25,2.375
37.52,0.25,2.125,3.625
37.56,0.75,3.125,2.75
37.6,1.25,2.25,4.75
37.64,0.75,3.25,3.125
37.68,0.375,2.75,2.75
37.72,0.75,2.5,2.625
37.76,0.375,2.5,2.875
37.8,0.25,2.125,4
37.84,0.625,2.5,2.625
37.88,0.75,2.25,2.75
37.92,0.25,2.25,2.125
37.96,0.75,2.75,4.75
38,0.5,1.625,2.625
38.04,0.75,3,3.25
38.08,0.75,1.625,2.875
38.12,1,2.125,3.375
38.16,0.625,1.625,2.375
38.2,0.25,1.25,4.125
38.24,0.625,3,2.125
38.28,1.375,2.278125,2.765625
38.32,1.375,2.3375,4.4375
38.36,0.5,4.86875,3.96875
38.4,0.928125,3.68125,4.40625
38.44,1.3875,3.03125,3.53125
38.48,5.79375,3.125,3.625
38.52,5.10625,2.375,2.875
38.56,0.78125,3.375,2.625
38.6,1.125,2,3.5
38.64,1,2.375,2.75
38.68,0.25,2.125,2.875
38.72,0.5,3.375,2.75
38.76,0.375,1.125,3
38.8,0.625,3.25,3.5
38.84,0.25,1.875,3.5
38.88,0.25,3,3.75
38.92,1,3.5,2.5
38.96,0.875,2,1.75
39,0.5,2,3.25
39.04,0.625,2.375,3
39.08,0.625,2.625,3.625
39.12,0.125,2.125,2.375
39.16,1,2.75,2.625
39.2,0.375,2.375,3
39.24,0.75,1.75,3
39.28,1.125,1.25,1.875
39.32,0.5,2.125,2.75
39.36,0.5,1.125,2.375
39.4,0.625,3.25,2.875
39.44,0.875,2.5,2.375
39.48,1,3,2.375
39.52,1.25,3.625,2.375
39.56,0.625,2.434375,3.421875
39.6,1.125,4.35625,3.28125
39.64,0.375,4.75625,4.78125
39.68,1.709375,2.646875,4.109375
39.72,4.25625,2.75,3.125
39.76,5.70625,2,2.125
39.8,1.971875,2,3
39.84,0.625,2.75,2.375
39.88,1.375,2,3.625
39.92,0.75,1.875,3.25
39.96,1.125,2.5,3
40,0.25,2,3.125
40.04,1.125,2,1.875
40.08,0.5,1.75,3.75
40.12,0.625,2.375,3.125
40.16,0.5,2.5,3
40.2,0.5,3.125,2.75
40.24,0.625,2.625,2.625
40.28,1.25,2.5,1.875
40.32,0.625,2.25,2.375
40.36,0.75,2.375,4
40.4,0.5,2.25,2.625
40.44,0.625,2.75,3.25
40.48,0.875,1.875,3
40.52,1.375,2.625,3
40.56,0.375,2.25,2.75
40.6,0.75,1.75,2.125
40.64,0.5,1.25,3.5
40.68,0.75,1.875,4
40.72,1.25,1.875,2.25
40.76,0.625,1.625,3.25
40.8,0.125,2.128125,2.015625
40.84,0.875,4.121875,3.734375
40.88,0.625,5.203125,4.640625
40.92,1.603125,3.4,3.625
40.96,4.271875,2.43125,3.28125
41,6.578125,3.375,3.875
41.04,2.325,3,2.875
41.08,1.35625,2.125,2.75
41.12,1,2.375,2.25
41.16,1.5,2.375,2.75
41.2,0.25,3,3.25
41.24,0.5,1.75,3.875
41.28,1.125,2.25,3.125
41.32,0.75,1.625,3.875
41.36,0.625,1.75,3.5
41.4,1,1.875,2.625
41.44,0.875,2.875,3.375
41.48,0.5,2,2.875
41.52,0.5,1.5,2.5
41.56,0.75,2.5,3.375
41.6,1,2.5,2.5
41.64,1.125,2.875,3.5
41.68,0.875,3,3.875
41.72,0.75,3.25,2.25
41.76,1.125,2,2.125
41.8,0.25,2.125,3.5
41.84,0.875,2.625,4.625
41.88,0.625,2.625,3
41.92,1.125,1.875,4.5
41.96,1,2.125,3.375
42,1,2,2.75
42.04,1.25,3.059375,3.046875
42.08,0.875,4.534375,3.671875
42.12,0.75,5.65625,5.53125
42.16,1.209375,2.3,4
42.2,3.384375,2.05625,3.15625
42.24,6.15625,2,3.75
42.28,1.775,1.75,2.125
42.32,0.85625,3.25,2.25
42.36,1.125,2.5,2.625
42.4,0.75,3,3
42.44,0.5,3.5,3.25
42.48,0.625,1.375,2.25
42.52,0.875,3.25,2.125
42.56,1.5,2,1.5
42.6,0.375,2.375,1.75
42.64,0.875,2.375,3.75
42.68,0.75,2.875,3
42.72,0.875,2.125,2
42.76,0.5,2.75,2.375
42.8,0.75,2,3.125
42.84,0.75,2.375,1.875
42.88,0.75,2,2.125
42.92,0.625,2.25,4.5
42.96,1.25,1.875,2
43,0.5,3.75,3.125
43.04,0.875,2.75,3.25
43.08,0.75,2.875,2.875
43.12,0.5,1.75,2.625
43.16,0.75,2.625,2.375
43.2,0.5,2.625,2.5
43.24,0.5,1.875,2.375
43.28,0.875,2.30625,3.28125
43.32,0.875,4.325,3.875
43.36,0.625,5.315625,4.453125
43.4,0.98125,3.7625,3.6875
43.44,3.725,2.584375,3.546875
43.48,6.415625,2.375,2.875
43.52,2.4125,1.875,3.75
43.56,0.784375,2.75,3.25
43.6,0.75,2.875,2.125
43.64,0.25,2.375,2.125
43.68,1,2.125,2.625
43.72,0.625,2.25,2.125
43.76,1,3.375,3.625
43.8,0.25,2.75,2.75
43.84,1.125,2,2.5
43.88,0.25,2.875,2.75
43.92,0.25,2.375,2.125
43.96,1.25,2.375,3.625
44,0.625,2.25,3.375
44.04,0.75,2.25,2.625
44.08,0.375,2.625,4.125
44.12,1,2.5,3
44.16,0.875,2.75,2.75
44.2,0.625,2.75,3
44.24,0.875,2.875,2.375
44.28,0.875,2.625,3.375
44.32,1,3.25,2.125
44.36,1,2.375,3.375
44.4,0.5,3.125,2.25
44.44,0.875,2.125,3.25
44.48,0.75,2.375,2.375
44.52,0.875,2.390625,2.578125
44.56,0.625,3.44375,2.96875
44.6,0.875,4.3125,4.4375
44.64,0.640625,3.7125,3.0625
44.68,2.76875,1.959375,2.921875
44.72,5.6875,2,2.5
44.76,3.0125,2,3
44.8,1.159375,1.5,3
44.84,1.375,2,3.125
44.88,0.25,2.375,2.625
44.92,0.75,3,2.75
44.96,1.125,2.125,3
45,1.25,2.125,2.875
45.04,0.5,2.25,2.375
45.08,1.375,2.125,3.875
45.12,0.875,2,3.5
45.16,1.125,3,2.875
45.2,0.375,3,3.25
45.24,0.5,2,3.5
45.28,0.5,2.75,2.375
45.32,0.5,1.75,2.125
45.36,0.5,1.875,3.5
45.4,0.875,2.375,2.375
45.44,1,2.125,3.25
45.48,0.75,2.5,2.375
45.52,0.625,2.125,3
45.56,0.625,3.625,3.25
45.6,0.125,3.25,2.125
45.64,0.5,3.5,3.125
45.68,0.5,2.625,2.375
45.72,1,2.875,1.875
45.76,0.25,2.528125,2.390625
45.8,1.375,2.596875,3.234375
45.84,1,6.246875,5.234375
45.88,0.678125,3.9875,3.4375
45.92,2.446875,1.9875,2.5625
45.96,6.521875,2.528125,2.765625
46,2.5875,3.5,3.625
46.04,0.9625,2.375,3.25
46.08,0.803125,1.375,1.25
46.12,0.875,3,2.5
46.16,0.625,1.5,3.375
46.2,1.25,1.75,3.5
46.24,0.875,1.875,1.375
46.28,0.75,3.25,1.75
46.32,1,3.125,2.625
46.36,0.625,2.625,2.5
46.4,0.875,1.5,3.625
46.44,0.5,2.75,3.125
46.48,1.25,2.75,2.75
46.52,0.25,2.625,3.25
46.56,0.625,2.875,3
46.6,1.125,1.5,1.5
46.64,0.25,3.375,2.375
46.68,1.25,1.875,3.25
46.72,0.5,1.75,3
46.76,0.75,1.5,2.125
46.8,0.625,3.125,3
46.84,0.625,1.875,2.375
46.88,0.75,2,2.75
46.92,0.25,1.875,3
46.96,0.625,1.75,2.5
47,0.75,1.653125,3.140625
47.04,0.75,2.96875,2.46875
47.08,1,6.153125,5.265625
47.12,1.178125,3.9,4.25
47.16,2.59375,2.15625,3.15625
47.2,7.178125,2.278125,2.640625
47.24,4.575,2.25,3.75
47.28,1.15625,2.875,2
47.32,0.428125,2.875,3.625
47.36,0.375,2.5,2.875
47.4,0.75,2.875,2.25
47.44,1.125,2.25,3.125
47.48,0.875,3.25,2.75
47.52,0.875,2.25,2.375
47.56,0.75,3.5,3.75
47.6,1.25,1.5,3.5
47.64,1.25,2,1.75
47.68,0.375,2.125,2.375
47.72,0.5,1.875,2.875
47.76,1.375,2.25,3.125
47.8,0.75,2.625,2.875
47.84,1.125,2.375,2.375
47.88,0.75,3.125,3.375
47.92,1.375,2.625,3.625
47.96,0.875,3.125,2
48,0.75,2.75,2.125
48.04,1,1.875,1.625
48.08,1,2.25,3.25
48.12,1.375,1.875,3.375
48.16,0.75,2.75,2.625
48.2,0.375,3.875,3.125
48.24,1.125,2.25,2.75
48.28,1.25,2.425,3.125
48.32,0.875,4.5875,3.6875
48.36,0.875,4.6375,3.1875
48.4,2.15,2.603125,2.015625
48.44,5.3875,2.25,2.25
48.48,4.7875,1.625,2.375
48.52,1.153125,2.875,1.875
48.56,0.875,2.875,3.375
48.6,0.875,2,2.375
48.64,0.625,2,2.625
48.68,1.375,2.125,2.625
48.72,0.75,2.125,4
48.76,0.625,2,3.125
48.8,0.5,1.125,3
48.84,0.625,1.5,3.25
48.88,0.5,1.75,3.625
48.92,0.375,2,3.125
48.96,0.75,3,3.75
49,1.5,2.125,3.25
49.04,0.875,3.375,2.625
49.08,1,2.875,3.5
49.12,0.75,2.875,2.625
49.16,0.5,1.75,2.375
49.2,0.5,2.75,2.25
49.24,1.125,2.75,3
49.28,0.25,1.875,1.875
49.32,0.375,2.625,2.125
49.36,0.625,2.375,3.875
49.4,1,2.125,4
49.44,0.625,2.875,2.875
49.48,0.5,2.153125,2.515625
49.52,0.875,1.728125,2.765625
49.56,0.75,5.809375,5.171875
49.6,0.928125,4.25,4.5
49.64,1.903125,2.28125,3.53125
49.68,5.709375,3.528125,2.765625
49.72,4.875,2.875,2.25
49.76,1.15625,1.875,2.75
49.8,1.428125,3.375,2.75
49.84,1.125,1.625,3
49.88,0.375,2.625,2.25
49.92,0.25,2.5,1.875
49.96,1,2.375,3.25
50,0.625,2.625,3
50.04,0.375,3,2.875
50.08,0.625,2,1.75
50.12,0.875,2.25,3.5
50.16,0.875,2.75,2.875
50.2,0.75,2.125,2
50.24,1.125,2.625,2.875
50.28,0.625,3.25,2.625
50.32,0.875,1.875,4.125
50.36,0.75,1.875,2.625
50.4,0.625,2.25,3
50.44,0.75,1.75,2.875
50.48,0,0.875,3
50.52,0.5,2.375,2.875
50.56,0.125,2.75,3
50.6,0.375,2.875,2.375
50.64,0.625,2.375,3.5
50.68,0.625,3.25,3.125
50.72,0.875,2.75,3.375
50.76,1.125,2.76875,3.46875
50.8,0.375,4.734375,4.796875
50.84,0.375,5.159375,3.796875
50.88,1.36875,2.2,3.75
50.92,4.734375,2.625,3
50.96,5.884375,3.125,2.875
51,1.85,1.75,2.25
51.04,0.75,1.75,2.625
51.08,1.125,2.25,2.5
51.12,0.875,1.75,2.75
51.16,1,2.5,4.25
51.2,0.75,2.125,2.625
51.24,0.875,2.375,3.25
51.28,0.125,2.75,2.875
51.32,0.75,2.25,2.875
51.36,0.75,1.5,1.625
51.4,0.75,2,2.25
51.44,1.125,2.125,2.75
51.48,0.5,2.5,2.75
51.52,0.875,3,2.625
51.56,0.875,1.875,2.75
51.6,0.75,2.25,3.25
51.64,0.375,1.75,3.25
51.68,0.75,2.25,2.625
51.72,1.125,2.875,3.125
51.76,0.5,2.375,3.375
51.8,1.125,2.75,3.875
51.84,1.25,3,3.75
51.88,0.875,3.125,3.125
51.92,0.75,3.5,2.875
51.96,0.75,2.625,3
52,1.125,3.446875,3.609375
52.04,0.875,4.71875,3.84375
52.08,0.875,5.059375,5.046875
52.12,1.246875,1.925,3.625
52.16,4.09375,2.5,2.25
52.2,5.959375,2.625,2.875
52.24,2.15,2.375,3.625
52.28,1,1.75,3.375
52.32,0.875,2.25,2.875
52.36,0.375,3.25,3.375
52.4,0.625,2.125,2.625
52.44,1.25,3,3
52.48,0.5,2,3.25
52.52,0.5,2.375,2.875
52.56,1.375,2.5,2.5
52.6,0.5,2.375,1.375
52.64,0.75,1.75,2.5
52.68,1.375,2.25,3.375
52.72,0.75,2.625,2.375
52.76,0.75,1.875,2.125
52.8,1.25,2.75,2.625
52.84,0.375,2.75,2.625
52.88,1.125,3.125,3.125
52.92,1.25,2.125,2.625
52.96,0.5,2.25,2.5
53,0.5,2.25,2.75
53.04,0.75,2,3.25
53.08,0.625,2.125,2.75
53.12,0.625,2.625,3.625
53.16,0.75,1.875,3.875
53.2,1,2.375,3.25
53.24,0.125,2.1125,2.6875
53.28,0.625,4.346875,3.734375
53.32,0.75,5.09375,4.84375
53.36,1.3375,4.509375,4.171875
53.4,2.321875,2.18125,2.53125
53.44,7.09375,1,2.75
53.48,2.809375,2.625,3
53.52,0.23125,2,4.125
53.56,1.25,2.625,2.25
53.6,0.875,2.25,4
53.64,0.5,2.25,2.625
53.68,1,3.75,3.5
53.72,0.25,2.375,3.875
53.76,0.5,2.625,3.25
53.8,0.75,2.625,2.25
53.84,0.5,3.75,2.625
53.88,0.625,2.125,3
53.92,0.75,2.25,2
53.96,0.625,2.125,3
54,1.25,2.375,2.875
54.04,0.875,2.875,2
54.08,1,3,2.625
54.12,0.875,1,2
54.16,1,2.125,2.125
54.2,0.375,2.375,2.25
54.24,1,2.125,3
54.28,1.375,2.375,3.25
54.32,0.75,2.75,3
54.36,1.25,2.875,2.75
54.4,1,2.75,3.75
54.44,0.625,2.5,2.875
54.48,1.25,3.459375,3.171875
54.52,0.5,3.628125,4.140625
54.56,0.75,5.271875,3.859375
54.6,0.909375,3.2625,3.0625
54.64,3.478125,1.834375,1.671875
54.68,5.596875,2.25,2.875
54.72,2.5375,2.625,3
54.76,0.534375,2.5,2.625
54.8,0.375,3,2.5
54.84,1.125,1.625,2.25
54.88,0.5,2.25,1.875
54.92,1,2.25,2.375
54.96,0.5,1.75,3.25
55,0.5,2.125,2.125
55.04,1.375,2.375,4.375
55.08,0.5,1.75,2.875
55.12,1.125,2.125,2.875
55.16,0.5,1.625,2.875
55.2,1,1.125,2
55.24,0.625,1.5,3.5
55.28,0.875,2.25,2.375
55.32,0.875,2.625,3.875
55.36,0.375,2.125,2.875
55.4,1,2.25,3
55.44,0.875,2.125,3
55.48,0.875,3,2.625
55.52,1,2.125,4.375
55.56,0.75,2.375,2.5
55.6,1,3.625,2.375
55.64,0.25,2.25,3
55.68,0.875,2.375,2.625
55.72,0.75,2.6125,3.6875
55.76,1,3.403125,3.265625
55.8,1.375,5.496875,5.234375
55.84,1.4625,3.584375,3.421875
55.88,2.928125,2.18125,3.53125
55.92,6.396875,1.5,2.375
55.96,2.534375,3.125,2.5
56,0.98125,1.5,2.875
56.04,1.375,2,3.375
56.08,0.875,2.5,4
56.12,1.5,3.625,3.5
56.16,1.125,3,2.625
56.2,1,2.75,3
56.24,0.75,1.75,2.625
56.28,1,2.375,2.875
56.32,0.875,2.75,2.875
56.36,1.125,1.875,2.25
56.4,0.75,3.5,2.875
56.44,0.375,2.25,3.375
56.48,0.75,1.75,3.375
56.52,1.625,2.875,3
56.56,0.875,2.125,3.125
56.6,0.5,2.875,3.125
56.64,0.5,3.5,2.625
56.68,0.75,2.125,2.5
56.72,0.75,1.75,3.5
56.76,0.375,2.25,2.875
56.8,1,2.25,3
56.84,1.25,2.125,3.5
56.88,0.875,1.5,2.875
56.92,0.375,2.875,2.75
56.96,0.625,2.084375,3.296875
57,0.625,3.190625,3.828125
57.04,0.75,5.090625,3.828125
57.08,1.159375,4.909375,4.796875
57.12,2.790625,1.55625,3.15625
57.16,6.115625,2.625,4.375
57.2,4.134375,2.125,2.375
57.24,1.23125,3.5,3.875
57.28,0.625,2.25,2.25
57.32,0.875,3.375,3.125
57.36,0.625,2.625,3.125
57.4,0.25,3,3.25
57.44,0.875,2.625,2.75
57.48,0.75,1.5,2.125
57.52,1.25,2.875,3.375
57.56,0.625,3.25,3
57.6,0.625,2.75,2.125
57.64,1.125,2.125,3
57.68,1,2.5,3.75
57.72,0.375,1.625,3.125
57.76,1.125,3,2.375
57.8,0.25,2.75,2.375
57.84,1,2.75,3.375
57.88,0.5,2.625,3.25
57.92,0.625,2.875,3.375
57.96,0.625,3,2
58,0.5,2.25,2.375
58.04,0.75,2.75,3.125
58.08,0.875,2.25,3.625
58.12,0.625,2.875,2.25
58.16,0.75,3.125,3.125
58.2,1.125,1.903125,2.890625
58.24,0.625,2.99375,2.71875
58.28,0.75,4.8125,4.5625
58.32,1.303125,3.86875,2.96875
58.36,1.66875,2.35,3
58.4,6.5625,2.375,2.625
58.44,4.04375,1.625,2.5
58.48,1.55,2,2
58.52,0.75,2.25,3.25
58.56,0.75,2.125,3.375
58.6,1,2.125,2.25
58.64,1.125,2.625,2.25
58.68,0.875,2.625,3.125
58.72,1.25,2.375,2.625
58.76,0.375,1.75,2.25
58.8,0.375,2.875,3
58.84,0.75,2,2.75
58.88,0.625,1.5,3
58.92,0.625,2.625,4.625
58.96,1.875,2.25,3
59,1.25,1.625,3.375
59.04,0.875,2.5,3
59.08,1,1.75,2.375
59.12,1.5,2.25,1.5
59.16,0.75,2.125,3
59.2,1.25,2.375,2.75
59.24,0.5,3,2.375
59.28,0.875,2.5,3.375
59.32,1.125,2.875,2.75
59.36,0.875,1.875,2.875
59.4,0.75,2,3.125
59.44,0.875,3.278125,2.515625
59.48,0.75,3.284375,3.921875
59.52,0.75,4.715625,4.703125
59.56,0.803125,4.596875,3.609375
59.6,2.009375,2.14375,3.34375
59.64,6.365625,2.375,2
59.68,4.821875,2.625,2.375
59.72,1.86875,3,3.5
59.76,0.875,2.375,2.125
59.8,1.125,1.25,2.875
59.84,0.375,2.625,2.125
59.88,0.375,2.125,2.875
59.92,1.25,2.625,3.375
59.96,0.625,2.125,2.25
60,1.125,2.625,3.25
60.04,0.5,2.5,4.125
60.08,0.625,3.125,1.875
60.12,0.625,2,2.625
60.16,0.75,1.375,3.5
60.2,1.125,2,2.625
60.24,0.375,2,4.25
60.28,1.125,2.125,2.875
60.32,0.75,2.625,3.625
60.36,0.375,2,3.875
60.4,1.125,1.875,2.5
60.44,0.5,2.375,2
60.48,1.375,2.25,2.375
60.52,1.25,1.25,3.25
60.56,0.5,1.875,2.625
60.6,0.875,2,2.75
60.64,0.375,2.875,3.125
60.68,0.375,2,3.125
60.72,1,2.784375,3.171875
60.76,0.25,5.18125,3.90625
60.8,1.25,4.609375,4.296875
60.84,1.509375,2.01875,3.59375
60.88,5.35625,2.875,2.75
60.92,4.484375,2.125,3.375
60.96,1.24375,2,2.75
61,0.75,1.625,2.5
61.04,0.875,2.125,2.875
61.08,0.875,2.125,3
61.12,0.625,3,3.25
61.16,0.625,2.375,3
61.2,1.125,3,2.5
61.24,0.5,2.375,3
61.28,1.25,2.625,3.5
61.32,0.875,1.625,2.125
61.36,0.25,1.75,2.625
61.4,0.625,2.75,3.375
61.44,0.5,2.375,3.125
61.48,0.625,3.375,2.625
61.52,0.875,2.25,3.625
61.56,1.125,3,3.875
61.6,1,2,3.5
61.64,0.5,1.875,3
61.68,0.75,1.875,2.75
61.72,1,2.75,1.75
61.76,0.625,2.125,3.125
61.8,1.125,1.75,3.5
61.84,0.625,2,2
61.88,0.75,2.75,2.75
61.92,0.75,2.25,3.625
61.96,0.375,3.559375,2.921875
62,1.375,4.803125,4.140625
62.04,0.25,6.1875,5.1875
62.08,1.209375,3.284375,2.671875
62.12,4.753125,2.375,2.375
62.16,5.8125,1.625,2.625
62.2,1.009375,3.375,3
62.24,0.875,3,3.625
62.28,1.25,2.5,3
62.32,0.75,2.5,2.625
62.36,0.5,2.25,3.875
62.4,0.875,2.625,3.125
62.44,0.75,2.75,4.125
62.48,0.5,2.75,2.25
62.52,0.5,1.875,3
62.56,0.125,2,2.75
62.6,2,1.75,2.625
62.64,1.125,2,1.875
62.68,0.625,1.875,1.625
62.72,0.625,2.25,3.875
62.76,1.5,2.375,2.875
62.8,1.125,2.375,2.75
62.84,0.5,1.75,3.375
62.88,0.75,1.625,3.375
62.92,0.25,2.75,1.625
62.96,0.75,3.125,3.125
63,0.375,3,2.875
63.04,1,2,3.125
63.08,1.25,2.5,3
63.12,1,2,2.375
63.16,0.875,3.5,3.25
63.2,0.875,3.1,2.875
63.24,1.375,3.6625,3.8125
63.28,0.875,4.76875,4.21875
63.32,0.675,3.790625,4.203125
63.36,4.2375,2.25,3.5
63.4,6.24375,1.875,3.625
63.44,2.715625,2.125,2.875
63.48,1.125,1.75,3.5
63.52,1.125,2.5,3.125
63.56,0.25,2.75,3.375
63.6,1.25,2.375,3.125
63.64,0.375,1.125,2.75
63.68,0.875,1.625,3.75
63.72,0.875,2.125,2.625
63.76,1.25,1.875,3.5
63.8,0.375,2.75,2.75
63.84,0.25,2.125,2.25
63.88,0.375,1.875,3.5
63.92,0.625,2.5,2.625
63.96,0.375,3.125,2.875
64,0.5,2.25,3
