time,intensity_400,intensity_600,intensity_800
32.28,0.25,1.125,1.5
32.32,0.375,1,1.375
32.36,0.25,0.5,1.125
32.4,0.375,0.125,1.125
32.44,0.25,0.25,1.75
32.48,0.25,1,1.5
32.52,0.25,0.5,1.75
32.56,0,0.625,1.75
32.6,0.125,1.125,0.875
32.64,0.25,0.375,1.75
32.68,0.375,0.875,0.625
32.72,0.5,0.25,1.375
32.76,4.25,0.625,1.625
32.8,2.5,1.375,1.5
32.84,0.25,0.875,1.376375
32.88,0.5,0.5,6.293
32.92,0.375,0.875,3.654125
32.96,0.375,0.875,1.62775
33,0.125,0.25,1.25
33.04,0.375,2,1.75
33.08,0.5,0.875,1.875
33.12,0,0.75,1.75
33.16,0.375,0.625,2.25
33.2,0.375,1.27775,1.125
33.24,0.25,5.611125,1.875
33.28,0.375,3.958375,1.875
33.32,0.375,0.5555,1
33.36,0.375,0.375,0.875
33.4,0.875,1.125,1.75
33.44,0.375,1,1.125
33.48,0,0.5,0.625
33.52,0.375,1.125,2
33.56,0.375,0.75,1.25
33.6,0.375,1,1.25
33.64,0.125,1.375,1
33.68,1,0.625,1.125
33.72,0.125,1.5,1.75
33.76,0.5,1.375,1.5
33.8,0.5,0.875,1.5
33.84,0.625,0.75,1
33.88,0.5,0.875,1.125
33.92,0.25,1.125,1.75
33.96,0.125,0.375,1.125
34,0.125,0.75,1.125
34.04,0.375,1.125,1.625
34.08,0.5,0.875,1.125
34.12,0.875,0.625,1.25
34.16,0.25,0.25,1.375
34.2,0.125,1.25,1.25
34.24,0.5,0.75,1.625
34.28,4.25,0.625,0.625
34.32,2.875,0.25,1.75
34.36,0.625,1.25,0.625
34.4,0.5,0.375,4.029125
34.44,0.375,0.625,4.411125
34.48,0.375,0.75,1.751375
34.52,0.625,0.625,0.625
34.56,0.625,1.25,1
34.6,0.25,0.5,1.125
34.64,0.875,0.375,1.25
34.68,0.375,0.5,1
34.72,0.375,0.75,0.875
34.76,0.25,4.083375,1
34.8,0.25,4.72225,0.875
34.84,0.375,1.15275,1.5
34.88,1,0.5,1.25
34.92,0.125,0.5,1.375
34.96,0.25,1,1.75
35,0.25,0.375,1.125
35.04,0.375,0.625,1.625
35.08,0.375,0.5,1.625
35.12,0.375,1,0.875
35.16,0.125,0.875,2.25
35.2,0.375,1.125,1.125
35.24,0.625,0.75,1.125
35.28,0.25,0.75,1.25
35.32,0.5,1,1.5
35.36,0.5,0.75,0.5
35.4,0,0.375,1.25
35.44,0.375,0.625,1.5
35.48,0.375,1,1.75
35.52,0.25,0.5,1.75
35.56,0.5,0.375,0.625
35.6,0.5,1.375,1.25
35.64,0.875,0.625,1.5
35.68,0.875,1.75,1.75
35.72,0.375,1.125,1.25
35.76,0.25,0.5,1.5
35.8,2.875,0.75,0.875
35.84,3.75,0.5,1.375
35.88,0.5,1.125,1.251375
35.92,0.125,0.5,3.52225
35.96,0.25,0.75,5.0445
36,0.375,0.375,1.504125
36.04,0.375,0.75,0.625
36.08,0.625,0.75,1.125
36.12,0.125,1.25,1.625
36.16,0.125,1.125,1.75
36.2,0.25,1.375,1.5
36.24,0,1.02775,2.625
36.28,0.125,3.4445,1.25
36.32,0.375,5.513875,0.875
36.36,0.25,1.458375,1.125
36.4,0.5,0.625,1
36.44,0.875,0.75,1.125
36.48,0.625,1.375,0.875
36.52,0.25,0.75,1.5
36.56,0.5,1.375,1.25
36.6,0.375,0.5,1.625
36.64,0.25,0.375,1.375
36.68,0.125,0.75,1.625
36.72,0.5,0.75,1.125
36.76,0,0.875,1.375
36.8,0.5,0.75,0.875
36.84,0.125,1.5,1.125
36.88,0.25,0.75,0.75
36.92,0.5,0.5,1.5
36.96,0.125,1.125,2.5
37,0.5,1.125,0.875
37.04,0.5,0.875,1
37.08,0.25,1,0.375
37.12,0.375,1.25,1.875
37.16,0.125,0.875,0.375
37.2,0.375,0.375,0.5
37.24,0.375,1.5,0.875
37.28,0.375,0.875,2
37.32,2.125,0.625,2.5
37.36,4.5,0.875,1.125
37.4,0.75,0.25,1.125
37.44,0.125,1,2.26525
37.48,0.875,0.875,5.42225
37.52,0.25,0.75,2.261125
37.56,0.125,0.625,0.75
37.6,0.125,0.75,1.375
37.64,0.25,0.5,1.5
37.68,0,0.875,1.375
37.72,0.25,1.125,1.625
37.76,0.25,1.375,0.875
37.8,0.5,2.8055,0.75
37.84,0.75,5.6945,2
37.88,0,1.72225,1.75
37.92,0.375,0.875,1.5
37.96,0.5,1.125,1.5
38,0.5,1.125,0.5
38.04,0.75,1.75,1.875
38.08,0.5,0.5,1.375
38.12,0.5,1.25,1.375
38.16,0.25,1,1.5
38.2,0.5,0.875,1.625
38.24,0.25,0.875,1.25
38.28,0.375,0.875,1.25
38.32,0.5,1.25,1.625
38.36,0.375,0.75,1.75
38.4,0.125,0.875,0.875
38.44,0.25,0.875,1.375
38.48,0.25,0.875,1.125
38.52,0.375,0.625,2.375
38.56,0.125,1.125,2
38.6,0.25,0.5,1.375
38.64,0.625,0.75,0.875
38.68,0.25,1.125,1
38.72,0.25,0.625,1.625
38.76,0.25,1.125,1.5
38.8,0.375,0.5,0.875
38.84,1.875,0.5,1.625
38.88,4.5,0.75,1
38.92,1.125,0.875,2.375
38.96,0,1.375,2.513875
39,0,0.75,4.791625
39.04,0.375,0.75,1.7555
39.08,0.25,1.375,1
39.12,0.375,0.625,1.125
39.16,0.125,0.625,1.125
39.2,0.375,0.75,0.875
39.24,0.25,0.5,1.625
39.28,0.125,0.625,1.25
39.32,0.375,2.15275,1.25
39.36,0.5,6.083375,1.75
39.4,0.5,0.986125,1.125
39.44,0.375,0.25,1.5
39.48,0.25,0.375,1.125
39.52,0.5,0.75,1.25
39.56,0.5,0.625,1.625
39.6,0.25,0.75,1
39.64,0.25,0.75,1.125
39.68,0.75,1.125,1.125
39.72,0.375,1,1.375
39.76,0.75,1,1
39.8,0.375,0.75,1.125
39.84,0.25,0.25,0.875
39.88,0.625,0.75,1.125
39.92,0,0.75,1.5
39.96,0,0.625,2.125
40,0.5,1.375,1.125
40.04,0.375,1.125,1
40.08,0.25,0.875,2.125
40.12,0.625,1.125,0.5
40.16,0.125,1,1.125
40.2,0.25,1,1.25
40.24,0.25,0.5,1.625
40.28,0.25,1.375,0.625
40.32,0.25,0.5,1.375
40.36,1.625,0.75,1.75
40.4,3.75,0.375,0.875
40.44,0.75,1.125,1.125
40.48,0.25,0.625,2.38475
40.52,0.125,0.5,4.1625
40.56,0.25,1,2.391625
40.6,0.625,0.875,0.875
40.64,0.125,1,1.25
40.68,0.375,1,2.125
40.72,0.75,0.5,1.5
40.76,0.25,0.5,1.75
40.8,0.125,0.75,1.375
40.84,0.125,2.1945,1.25
40.88,0.375,5,1.125
40.92,0.5,2.583375,0.375
40.96,0.375,0.5,1
41,0.125,1.25,1.375
41.04,0.125,0.625,1.375
41.08,0.75,1,1.125
41.12,0.125,1.25,1.5
41.16,0.375,0.625,1.375
41.2,0.125,1,1.25
41.24,0.25,0.625,1.625
41.28,0.375,0.875,1.125
41.32,0.25,0.875,1.5
41.36,0.75,0.375,0.875
41.4,0.125,1.125,1.875
41.44,0.125,1.125,0.875
41.48,0.25,0.375,1.375
41.52,0.375,0.5,1.625
41.56,0.125,0.75,0.75
41.6,0.5,1,1.375
41.64,0.375,1.375,1
41.68,0.125,0.75,1.125
41.72,0.5,1.25,1.625
41.76,0.25,0.5,1.25
41.8,0.25,0.625,1.5
41.84,0.625,0.375,1.5
41.88,1.5,0.75,1.375
41.92,3.75,0.5,1.625
41.96,1.875,1.125,1.25
42,0,0.5,2.132
42.04,0.125,0.375,5.04025
42.08,0.25,0.375,3.523625
42.12,0.25,0.75,1.25
42.16,0.375,0.75,1.125
42.2,0.25,0.625,1.5
42.24,0.25,0.625,2
42.28,0,0.375,1.625
42.32,0.5,0.875,1.375
42.36,0.625,1.513875,1.625
42.4,0.375,5.5555,1.625
42.44,0.5,3.47225,0.875
42.48,0.375,1.125,1.125
42.52,0.75,0.625,0.75
42.56,0.375,0.75,1
42.6,0.375,0.375,1.875
42.64,0.375,0.25,1.875
42.68,0.5,0.875,1.125
42.72,0.5,0.75,1
42.76,0.625,0.75,0.75
42.8,0.375,1.125,1.625
42.84,0.375,0.75,0.875
42.88,0.5,1,1
42.92,0.375,1.125,1.125
42.96,0.25,1.25,1.25
43,0.625,1,0.75
43.04,0.25,0.75,0.875
43.08,0.25,0.75,1.375
43.12,0.375,0.875,1.375
43.16,0.25,0.75,1.625
43.2,0.125,1,1.125
43.24,0.5,1,1.25
43.28,0.625,0.875,1
43.32,0.5,1.125,1.25
43.36,0.375,0.5,1
43.4,0.625,1,1.375
43.44,3.75,0.875,0.625
43.48,2.125,0.875,1.5
43.52,0.25,0.5,1.879125
43.56,0.125,0.625,5.03475
43.6,0.125,0.375,3.270875
43.64,0.375,1.125,1.126375
43.68,0.75,0.75,1.875
43.72,0.25,0.5,1.5
43.76,0.125,0.875,1.75
43.8,0.75,0.5,0.875
43.84,0.25,1,1.25
43.88,0,2.083375,1.375
43.92,0.375,4.9445,0.75
43.96,0.375,2.791625,1.25
44,0.125,1.27775,1.875
44.04,0.5,1.375,1.125
44.08,0.375,1.125,1.5
44.12,0.25,0.625,1.625
44.16,0.25,0.125,1.125
44.2,0.375,0.875,1.5
44.24,0.375,0.5,1.5
44.28,0.125,0.5,1.5
44.32,0.25,0.875,0.5
44.36,0.5,1.25,1
44.4,0.375,0.625,0.75
44.44,0.25,1.5,1.25
44.48,0.25,1.125,2.125
44.52,0.375,0.625,1.625
44.56,0.75,0.625,0.875
44.6,0.25,0.5,1.125
44.64,0.125,0.875,1.5
44.68,0,1.25,1.375
44.72,0.125,0.375,0.625
44.76,0.125,0.75,0.875
44.8,0.125,0.875,0.875
44.84,0.25,0.625,1.5
44.88,0.25,0.375,1.375
44.92,1,1,1.125
44.96,3.25,0.625,2
45,2.125,0.5,1.75
45.04,0.25,0.625,1.251375
45.08,0.25,0.75,3.273625
45.12,0.375,0.75,4.413875
45.16,0.75,0.625,0.87775
45.2,0.625,0.625,1.5
45.24,0.25,0.375,1.625
45.28,0.25,0.625,0.625
45.32,0.125,1.25,1.875
45.36,0.125,1.375,1.125
45.4,0.125,0.52775,1.625
45.44,0.25,3.34725,1.125
45.48,0.5,4.90275,1.375
45.52,0.625,0.6805,1.5
45.56,0.25,0.875,0.375
45.6,0.125,0.625,1.625
45.64,0.5,1.125,1
45.68,1,0.75,1.75
45.72,0.125,0.25,1.25
45.76,0,0.375,1.25
45.8,0,0.5,1.25
45.84,0.25,1,1.75
45.88,1,0.625,0.875
45.92,0.125,0.5,1.125
45.96,0.375,0.875,0.875
46,0.625,1,2
46.04,0.125,0.75,0.5
46.08,0.5,1.25,1.125
46.12,0.75,0.625,1.125
46.16,0.5,1.25,1.5
46.2,0.25,0.75,1.5
46.24,0.25,1,1.375
46.28,0.125,1.25,1.25
46.32,0.75,1.125,1.25
46.36,0.25,0.75,1.75
46.4,0.875,0.125,0.875
46.44,0.625,0.375,0.875
46.48,2.625,0.875,1.375
46.52,3.5,1.25,1.5
46.56,0.875,0.875,1.62775
46.6,0.25,0.75,2.77225
46.64,0.125,0.875,4.536125
46.68,0.125,0.625,1.879125
46.72,0.375,0.75,1.625
46.76,0.25,0.75,1.125
46.8,0.625,0.125,1.75
46.84,0.25,1,1.875
46.88,0.75,0.625,1.375
46.92,0.125,1.5555,1.125
46.96,0.25,3.5695,2
47,0.5,4.72225,1.375
47.04,0.25,1.458375,1.375
47.08,0.375,1,1
47.12,0.25,0.625,1.5
47.16,0.25,1.25,1
47.2,0.5,0.625,1.875
47.24,0.25,1.125,1.5
47.28,0.25,0.875,1.625
47.32,0.375,0.375,1.625
47.36,0,0.75,0.625
47.4,0.25,0.75,1.125
47.44,0.25,0.625,2
47.48,0.375,0.5,1.125
47.52,0.125,0.625,1.25
47.56,0.25,0.625,1.125
47.6,0.125,1,1.25
47.64,0.125,0.875,0.875
47.68,0.5,0.875,0.875
47.72,0.5,0.5,2.25
47.76,0,0.875,1.125
47.8,0.625,0.625,2
47.84,0.375,0.5,2
47.88,0.5,1.125,1.625
47.92,0.5,1.375,1.875
47.96,0.625,0.5,1
48,2.375,0.125,1.5
48.04,3.625,1,1.5
48.08,0.75,0.75,1.625
48.12,0.375,0.75,2.26525
48.16,0.375,0.875,6.936125
48.2,0.25,0.875,2.00275
48.24,0.5,0.75,1.375
48.28,0.125,0.5,1.625
48.32,0.25,1,1.75
48.36,0.25,0.5,1.5
48.4,0.25,1,1
48.44,0.125,0.5,1
48.48,0.25,2.4305,1.25
48.52,0.375,7.34725,2
48.56,0.625,1.1805,0.875
48.6,0.125,0.5,1.375
48.64,0.125,0.625,1.625
48.68,0.375,0.5,1.375
48.72,0.375,0.75,0.75
48.76,0.375,1,1
48.8,0.875,1.375,1.5
48.84,0.375,1.125,1.625
48.88,0.625,0.625,1
48.92,0.5,0.625,1.5
48.96,0.5,0.75,1.125
49,0.375,0.625,1
49.04,0.375,1.125,1.25
49.08,0.125,0.875,2.5
49.12,0,0.5,2.25
49.16,0.625,0.625,1
49.2,0.375,1,1.75
49.24,0.25,0.5,1.125
49.28,0.375,1.375,1
49.32,0.5,0.5,1.875
49.36,0.375,0.875,1.25
49.4,0.375,0.5,1
49.44,0,0.5,1.5
49.48,0.25,0.75,1.125
49.52,1.75,0.875,1.75
49.56,5.75,0.625,0.875
49.6,0.875,1.5,1
49.64,0.25,0.25,2.888875
49.68,0.5,0.625,6.176375
49.72,0.125,0.625,2.888875
49.76,1.125,0.5,2
49.8,0.125,1,0.75
49.84,0.125,0.75,1.125
49.88,0.625,0.75,1
49.92,0.375,0.75,0.5
49.96,0.375,0.625,1.625
50,0.125,2.77775,1.5
50.04,0.25,6.40275,1.75
50.08,0.625,2.52775,1.25
50.12,0.625,1.125,0.375
50.16,0.25,1.5,1.5
50.2,0.5,1.125,1.25
50.24,0.125,0.625,1
50.28,0.75,1.375,1.625
50.32,0.375,0.5,2
50.36,0.25,0.75,1.5
50.4,0.125,0.25,1.375
50.44,0.375,1,1.75
50.48,0.125,1.125,1.25
50.52,0.375,0.875,1
50.56,0.25,0.75,0.875
50.6,0.375,0.375,0.875
50.64,0.5,1.125,0.75
50.68,0.5,1.125,1.5
50.72,0.125,2,1
50.76,0.25,0.75,1
50.8,0.25,0.75,1.25
50.84,0.5,1.375,1.625
50.88,0.5,0.5,1.25
50.92,0.125,0.25,0.625
50.96,0.625,1.125,1.5
51,0,1.5,1
51.04,1.75,1.375,1.125
51.08,5,1,1.75
51.12,1.75,1,1.751375
51.16,0.5,0.625,2.5125
51.2,0.25,1.125,4.791625
51.24,0.5,1,2.51525
51.28,0.25,0.75,1.75
51.32,0.625,1.25,0.5
51.36,0.375,0.375,0.75
51.4,0.875,0.875,1.5
51.44,0,0.875,1.625
51.48,0.25,0.90275,1.25
51.52,0.625,2,1.5
51.56,0.125,5.708375,1.75
51.6,0.5,2.6805,1.125
51.64,0.125,1.5,1.125
51.68,0.25,1.375,1.875
51.72,0.5,1.25,1.75
51.76,0.375,0.625,1.25
51.8,0.25,1,1.375
51.84,0.25,1,0.875
51.88,0.375,0.5,1.375
51.92,0.25,0.25,1.875
51.96,0.375,1.625,1
52,0.125,0.375,1.5
52.04,0.5,0.625,1.125
52.08,0.375,0.75,1.5
52.12,0.125,0.5,0.875
52.16,0.25,0.5,1.625
52.2,0.25,0.75,0.75
52.24,0.5,0.875,0.875
52.28,0,0.75,1.125
52.32,0.625,0.5,1
52.36,0.25,0.75,1.25
52.4,1.125,0.5,0.625
52.44,0.25,0.75,2.5
52.48,0.25,0.875,0.75
52.52,0.375,1,0.625
52.56,1.25,1.125,1.125
52.6,3.875,1,1
52.64,1.625,1.125,1.125
52.68,0.375,0.5,1.254125
52.72,0.375,0.875,4.7875
52.76,0.25,0.625,2.64025
52.8,0,0.875,1.626375
52.84,0.5,0.875,0.625
52.88,0.25,0.75,1.5
52.92,0,0.25,0.875
52.96,0.5,0.625,1.125
53,0.375,0.625,0.875
53.04,0.375,0.833375,1.125
53.08,0.5,5.375,1
53.12,0.375,2.1805,1.25
53.16,0.25,1.02775,2.125
53.2,0.125,0.625,1.875
53.24,0.25,1.125,1.5
53.28,0.5,0.75,0.75
53.32,0.125,0.875,1.375
53.36,0.5,0.75,1.75
53.4,0.125,1.375,1.625
53.44,0.25,1,1.125
53.48,0,0.375,1.5
53.52,0.25,1.75,1.125
53.56,0.125,0.5,1.25
53.6,0.75,0.5,2.375
53.64,0.375,0.875,1.5
53.68,0.25,0.625,0.75
53.72,0.375,0.875,1.75
53.76,0.25,0.75,1.75
53.8,0.5,0.875,1.125
53.84,0.625,1.25,0.875
53.88,0.25,0.875,1
53.92,0.75,1,1.25
53.96,0.25,1.375,1.5
54,0.625,1.375,1.5
54.04,0.25,1,1
54.08,0.375,1,1.5
54.12,3.875,0.625,2
54.16,1.375,1,1.375
54.2,0.25,1.375,1.876375
54.24,0.75,0.75,6.173625
54.28,0.375,0.625,3.1445
54.32,0.5,0.375,1.875
54.36,0.125,1.125,1.875
54.4,0.125,0.25,1.875
54.44,0.25,0.875,1.25
54.48,0.5,1.125,1.5
54.52,0.5,0.125,0.875
54.56,0.375,1.02775,0.75
54.6,0,6.09725,0.375
54.64,0.25,3.138875,1.375
54.68,0.5,0.5,1.125
54.72,0.375,0.75,1.375
54.76,0.375,0.625,1.25
54.8,0.125,1.25,0.625
54.84,0.375,0.875,1.75
54.88,0.125,1,1.25
54.92,0.125,0.75,1.375
54.96,0.375,1,0.875
55,0.875,0.375,1.25
55.04,0.375,1.25,1.5
55.08,0.375,0.25,1.5
55.12,0.75,0.5,0.5
55.16,0,0.375,0.625
55.2,0.5,0.25,1.625
55.24,0.25,0.875,1.125
55.28,0.25,0.875,0.75
55.32,0.25,1.375,1.25
55.36,0.375,0.75,1.625
55.4,0.25,1.25,1.75
55.44,0.5,0.875,0.75
55.48,0.375,0.875,1.875
55.52,0.25,0.5,2.125
55.56,0.25,0.75,1
55.6,0.25,0.75,1.125
55.64,5.125,1.125,1.625
55.68,1.875,0.75,1.75
55.72,0.25,1.25,1.62775
55.76,0.625,0.75,3.52775
55.8,0.25,1.125,4.407
55.84,0.125,1.125,1.751375
55.88,0.5,1,1.25
55.92,0.25,0.5,1.5
55.96,0.125,0.75,0.875
56,0.125,0.875,1.75
56.04,0.375,0.5,1.375
56.08,0.25,0.8055,1.625
56.12,0.375,3.5555,1.75
56.16,0.5,5.138875,1.75
56.2,0.25,1.27775,2.375
56.24,0.5,0.875,0.625
56.28,0.5,0.5,1.125
56.32,0,0.375,1.75
56.36,0.875,0.625,1.25
56.4,0.25,0.75,1.625
56.44,0.375,0.5,1.25
56.48,0.5,0.875,1.5
56.52,0.375,0.875,1.5
56.56,0.25,1,0.5
56.6,0.125,0.875,1.125
56.64,0.125,0.125,0.75
56.68,0.625,0.625,0.75
56.72,0.375,0.625,1.875
56.76,0.75,0.125,2.125
56.8,0.75,0.5,1.125
56.84,0.625,0.75,1.625
56.88,0.125,0.875,1.875
56.92,0.375,0.625,1.125
56.96,0.375,1.25,2
57,0.875,0.625,1.125
57.04,0.125,0.75,1.25
57.08,0.5,0.375,1.75
57.12,0.375,0.375,1.5
57.16,3.125,0.75,1
57.2,3,0.75,1.125
57.24,0.75,1.375,1.375
57.28,0.125,0.25,3.01525
57.32,0.375,0.5,3.276375
57.36,0.125,0.75,1.87775
57.4,0.625,1.125,0.625
57.44,0.625,0.875,2
57.48,0.25,0.5,1.125
57.52,0.375,1.125,1
57.56,0.5,1,1
57.6,0.25,0.375,1.125
57.64,0.5,3.0555,0.875
57.68,0.375,4.15275,1.5
57.72,0.5,0.8055,1.625
57.76,0.125,0.875,1.75
57.8,0.75,0.625,1.25
57.84,0.5,0.375,1.125
57.88,0.125,1.125,1.375
57.92,0.25,1.5,0.875
57.96,0.5,1.375,1
58,0.5,0.375,1.875
58.04,0.375,1,0.75
58.08,0.125,1,0.875
58.12,0.25,1,0.625
58.16,0.5,1.125,1.5
58.2,0.125,1.25,1.25
58.24,0.125,1.125,1.875
58.28,0.125,0.5,1.625
58.32,0.75,1.25,1.875
58.36,0.375,0.875,1
58.4,0.375,0.375,2.25
58.44,0.625,0.625,1.875
58.48,0.375,0.75,0.875
58.52,0.375,0.75,1.75
58.56,0.125,0.75,1
58.6,0.125,1,1.5
58.64,0.375,0.875,0.5
58.68,2,0.75,0.875
58.72,2.75,0.75,1.375
58.76,0.625,0.875,1.125
58.8,0.75,0.375,5.28475
58.84,0.5,0.875,4.666625
58.88,0.375,0.75,1.125
58.92,0.125,0.75,1.375
58.96,0.75,0.375,1.5
59,0.125,0.875,1.125
59.04,0.25,1,1.75
59.08,0.125,0.875,0.875
59.12,0.25,1.5,1.25
59.16,0.5,5.4445,1
59.2,0.125,5.583375,0.875
59.24,0.125,1.125,0.625
59.28,0.25,1,0.875
59.32,0,1.125,1.375
59.36,0.375,0.75,0.875
59.4,0.5,0.625,1.625
59.44,0,0.5,1.5
59.48,0.125,0.625,1.125
59.52,0.375,0.875,0.875
59.56,0.375,0.5,0.875
59.6,0.125,1.125,1.375
59.64,0.125,0.5,1.5
59.68,0.375,0.5,1.125
59.72,0.125,0.5,1.75
59.76,0.25,0.5,2.25
59.8,0.5,0.75,1.75
59.84,0.5,0.875,1.625
59.88,0.375,1.375,1.25
59.92,0.375,1,1.125
59.96,0.375,0.75,1.375
60,0.125,0.75,1.25
60.04,0.25,0.625,0.75
60.08,0.125,1,1.125
60.12,0.375,1,1.375
60.16,0.25,0.875,1.375
60.2,3.5,0.375,2
60.24,4.125,0.25,1.125
60.28,0.375,0.5,1
60.32,0.625,0.625,1.75975
60.36,0.75,0.875,5.04025
60.4,0.5,0.625,2.633375
60.44,0.5,0.5,1.625
60.48,0.125,0.625,1.375
60.52,0.375,0.625,0.875
60.56,0.25,1.25,1.5
60.6,0.375,0.75,1.875
60.64,0.5,1.25,1.5
60.68,0.625,1.6945,1.5
60.72,0.375,5.6805,1.75
60.76,0.5,1.541625,1.25
60.8,0.5,0.75,1
60.84,0.5,0.625,2
60.88,0.25,0.75,1.25
60.92,0.5,1.125,0.625
60.96,0.375,1.125,1.75
61,0.125,0.75,0.875
61.04,0.125,0.625,1
61.08,0.5,0.875,1.5
61.12,0.125,0.25,1.125
61.16,0.25,1.25,2.25
61.2,0.375,0.375,1.375
61.24,0,0.875,0.875
61.28,0.375,1.125,2.5
61.32,0.25,0.75,1.625
61.36,0.375,1.75,1
61.4,0.375,0.375,1.125
61.44,0.25,0.625,1
61.48,0.25,1.125,0.75
61.52,0,1.25,1.375
61.56,0.125,1.125,2.375
61.6,0.125,0.5,2
61.64,0.875,0.625,1.375
61.68,0.125,0.5,1.625
61.72,1,0.375,1.625
61.76,4,0.75,1.25
61.8,1.125,0.5,0.625
61.84,0.25,0.625,1.886125
61.88,0.375,0.375,6.048625
61.92,0.5,1.375,1.8805
61.96,0.375,0.875,1.125
62,0.625,0.875,1.375
62.04,0.125,0.375,1
62.08,0.5,1.125,1.625
62.12,0.25,0.75,1.5
62.16,0.125,1,0.5
62.2,0.25,1.72225,1.5
62.24,0,6.22225,0.5
62.28,0.125,1.736125,2
62.32,0.25,0.25,1
62.36,0.375,0.75,1.75
62.4,0.25,0.875,1.25
62.44,0.5,1.125,0.875
62.48,0.125,0.625,0.875
62.52,0.375,0.625,1.25
62.56,0.25,0.5,1.25
62.6,0.5,1.125,1.5
62.64,0.375,0.875,1.25
62.68,0.375,1,1.375
62.72,0.125,1,1.625
62.76,0.5,0.625,1
62.8,0.875,0.75,1.375
62.84,0.25,0.625,2
62.88,0.125,1.375,1.125
62.92,0.25,1.25,1
62.96,0.375,1.375,1.375
63,0.125,0.75,1.625
63.04,0.375,0.5,1.375
63.08,0.25,0.625,2.375
63.12,0.25,1.125,1
63.16,0.625,0.875,1.25
63.2,0.625,0.625,1.25
63.24,1.625,1.375,1
63.28,4.625,0.75,2.25
63.32,0.875,0.875,0.875
63.36,0.375,1.375,2.38475
63.4,0.625,0.25,4.4055
63.44,0.375,0.75,1.386125
63.48,0.625,1,1.376375
63.52,0.125,1,1.75
63.56,0.125,0.75,1.125
63.6,0.375,0.5,1
63.64,0.625,0.5,1.375
63.68,0.125,0.625,2.125
63.72,0.125,2.1945,1.125
63.76,0.625,4.236125,1.375
63.8,0.125,2.72225,1.375
63.84,0.625,0.90275,1
63.88,0.375,0.625,1.625
63.92,0,0.75,0.75
63.96,0,0.25,1.75
64,0.125,0.625,1.875
